lines_changed,files_touched,author_exp,repo,weekday,pr_close_time_hours,pr_merged
34.64116627005397,2,2,B,Thu,49.187557882619636,1
38.78240602389183,6,1,B,Thu,59.20742757547744,1
53.11846678407815,2,2,B,Fri,55.62976345067297,0
54.27104460391625,2,9,B,Mon,32.620665192295846,1
42.94758753884166,2,0,A,Sun,55.1947162956039,1
31.458514688807057,6,2,A,Sat,53.93351491442906,1
45.95469401731809,1,8,B,Thu,18.60930325507755,1
97.15918426671847,4,3,C,Tue,66.63107805092032,0
36.354279860883224,4,2,A,Fri,43.05672568052752,1
51.669897288987485,2,7,A,Sat,27.854290559445488,1
125.30566306449471,3,0,A,Wed,77.2554204398398,0
36.11234555861409,0,4,B,Mon,42.539556351606436,1
63.00148634201928,3,0,B,Sun,68.42725119021458,0
99.0076238048597,4,6,A,Thu,51.95786696899722,1
60.62450898957886,2,4,B,Sun,47.977035657447374,1
74.94847070400326,4,1,A,Sat,55.61629263410427,1
66.72977546977529,0,0,A,Tue,45.46390605490666,1
58.50517470459267,2,6,C,Mon,36.93112083720763,0
83.34528787758254,4,0,A,Sun,73.8244129479261,0
62.12995444785871,4,2,A,Tue,59.35944698954425,1
43.14879815223202,2,5,C,Fri,42.193508530015635,1
49.9083356479108,3,5,C,Thu,36.82642788802667,1
55.09257836758097,4,6,B,Thu,47.795993337891225,1
38.67486166226969,4,0,A,Fri,73.95018354980553,0
50.91780435970683,3,6,A,Tue,41.22171966868207,1
47.67701576949974,3,1,C,Sun,67.97180129026445,0
62.045660856302135,3,5,B,Mon,55.77491019380231,0
110.7328378018125,2,7,C,Tue,43.99798959313692,1
52.263936481456454,3,4,A,Mon,41.12987821663896,1
89.71106204846095,4,9,A,Sat,30.876821641313136,1
61.069040339240324,5,2,C,Fri,61.989995161179316,0
50.81507513195818,5,7,B,Wed,45.97885773156377,0
37.6716868965366,1,7,A,Mon,27.460700410354775,1
50.986313023356374,5,3,A,Thu,58.63435528200153,0
49.59847945658615,4,7,A,Sat,33.45120964017945,0
33.11738847918853,2,4,A,Thu,42.51862538573627,1
35.60395142357026,2,4,A,Sat,43.596224465035725,1
55.2988726394673,1,2,A,Thu,56.91493060782354,0
89.31323014119084,3,6,B,Tue,48.01591870940915,0
45.26066027997458,5,8,A,Sun,36.88706083875005,1
21.85460247744469,1,8,C,Tue,22.483970614561713,1
13.460245406044148,2,0,A,Tue,49.06446256246146,1
27.89930194711402,3,0,B,Sun,67.33547333675487,0
63.70241573978411,3,9,A,Sat,38.84813817588458,0
24.113052324211836,3,4,B,Sat,39.730237948575606,1
68.16503017492933,3,0,C,Sun,55.31119852285711,1
62.168950377612234,5,3,C,Thu,58.04217167291027,1
44.55684207343299,4,0,B,Mon,60.425051772733724,1
20.860297222897003,3,1,A,Sat,56.25486218027086,0
33.25874249101535,5,1,C,Thu,56.386094083674855,0
41.64694808365986,4,3,C,Mon,43.91287297249541,1
54.692556901936555,1,7,C,Sun,22.782218191328642,1
24.515396424239214,3,1,A,Tue,44.4275659744652,1
85.31970130871515,3,8,C,Sat,42.61077723466009,1
54.46881782435507,1,8,A,Wed,30.87257258616137,1
57.24541280166689,5,1,A,Tue,67.24752236638356,0
61.973560483216346,3,0,A,Fri,73.81620755123487,0
81.67104922576938,2,9,A,Mon,42.856858591804496,0
51.042045626117975,3,9,B,Wed,26.322634937442793,1
63.71962469159171,3,8,C,Tue,31.244248891985883,1
33.5268894492856,3,1,B,Sat,56.54680305530006,0
97.38416840863763,1,7,B,Wed,46.22585866522486,0
49.48910122174914,5,2,B,Thu,58.66272771946379,1
33.44621459041875,1,0,B,Mon,58.7964788317347,0
37.676372675817014,4,0,A,Fri,61.93690899786607,0
16.592486438181304,2,9,C,Thu,18.91047827046715,1
37.56180545554167,3,1,B,Wed,54.028569735220394,1
11.447307471792154,4,6,B,Tue,45.34417203462334,0
65.7833528223169,3,5,B,Mon,34.939662305411915,1
56.4741847904791,8,1,C,Sat,71.43877443918527,0
28.739386769957676,2,3,A,Fri,49.205334485996566,0
45.643552865806704,2,1,A,Tue,60.86940247607416,0
46.588886180604135,1,0,B,Fri,51.8827394077107,1
25.849342677244774,1,2,A,Sat,43.205868114481355,1
42.05419581846185,5,3,C,Sun,56.22604346397164,0
47.24987999639332,2,9,A,Mon,30.42067122301154,0
41.52809129182085,0,4,A,Wed,40.226593758292005,1
33.43008272169917,2,4,C,Fri,42.765546489262256,1
28.20106084545923,5,6,A,Mon,48.89938082993711,0
40.85378938045228,4,9,B,Fri,33.31971194662505,1
35.38332661430024,4,7,A,Tue,37.21802752158438,0
60.1608898217674,4,8,A,Fri,41.495002400169994,0
83.89332216523093,4,6,B,Sun,60.377997582724916,0
69.62639399855289,1,4,A,Tue,45.706444414048775,1
47.96671883998849,3,8,C,Tue,31.874180050333287,1
34.03990421820436,1,7,B,Mon,26.54851708947873,1
68.79928057779934,4,9,A,Thu,41.0993500914143,1
61.77669112376688,4,8,B,Sat,27.50316871207226,1
81.30271601928538,3,9,B,Fri,44.730908017951805,0
51.06678080345661,3,7,A,Wed,42.88029938066379,0
95.10992766065469,3,5,A,Tue,43.75940457109258,1
51.073919540529545,4,3,A,Thu,57.2979898030504,1
33.961521386479205,2,8,B,Tue,13.339272337205959,1
36.97459791660697,3,8,B,Thu,38.00119333381487,0
58.89689740567326,4,9,B,Thu,35.421688940253205,1
35.338062435514544,5,9,B,Wed,25.192308860000843,1
94.81781590744218,2,8,B,Thu,48.34986465331925,0
56.741171307348075,2,9,B,Wed,27.225823489152475,1
47.49245925028263,1,2,B,Mon,50.43873842312323,1
49.30796123965131,2,2,A,Tue,73.42997381325756,0
41.324583863764516,4,5,C,Wed,50.95788552169899,0
19.10522285312662,2,5,B,Sat,43.8412828675181,0
36.98753570110781,2,5,C,Sun,39.521727409206285,0
89.59533471054269,4,4,B,Tue,54.99306201700506,1
51.68524751002158,3,4,A,Sun,50.47199124458861,0
73.13812324414174,4,1,B,Sat,71.5216784914678,0
74.06252859707911,1,6,A,Fri,31.682309072830535,1
45.839721865228846,3,3,B,Sat,40.80038913856265,1
62.22445909262283,6,2,A,Mon,72.34498838200443,0
20.224454954696576,3,7,C,Fri,30.094831961341797,1
86.38273249291346,1,3,B,Fri,56.89566956218724,1
83.27955545553819,3,3,B,Thu,63.474634311908986,0
58.1731637125609,6,7,A,Sat,45.1835283959811,1
52.52740317826809,4,0,C,Thu,56.95796372185464,1
46.116809481231016,4,8,C,Sat,40.255225098127966,0
76.86133968231572,1,6,B,Fri,44.1943552270649,1
65.4011180563334,5,1,A,Thu,59.36404590169889,1
8.215640329016686,0,5,B,Sun,32.56080528964635,1
39.266762685388514,5,7,A,Tue,44.304084348052214,0
26.4172419828021,2,4,B,Sat,39.385251224837,0
23.91361655030037,0,5,A,Sat,23.42894103545159,1
76.50330617014072,3,9,B,Thu,33.4419811895528,1
45.660387075112425,6,7,B,Sat,52.710776510810206,0
57.749098458495745,3,5,A,Fri,39.224359951290225,1
48.345958926079135,2,8,A,Thu,33.32812421717692,1
24.07568342953622,2,8,C,Thu,25.31881291749484,1
20.470525690787188,2,8,A,Wed,27.125154018245453,1
38.01581128446732,3,5,B,Sun,45.154726393125706,0
39.532847871074786,7,8,A,Sun,46.82161932608489,0
39.52113691543042,0,2,A,Wed,54.59794325836894,0
40.057681228443286,3,4,A,Fri,41.92567905274761,1
107.4414462387931,3,1,B,Tue,69.86401534808698,0
72.6491137787983,4,7,A,Sat,32.441095818267044,1
52.017504019833325,3,3,C,Mon,50.111163286243894,1
45.13692887931661,3,5,B,Sat,36.1691128065036,1
45.86718393106147,3,5,A,Mon,45.570691200945205,0
64.35012866290029,3,4,B,Sun,41.51573925482191,1
44.944616307033144,7,0,A,Fri,69.83849945334984,0
69.39237382838206,2,6,B,Tue,50.36619434091174,1
54.55898590525108,2,9,A,Tue,29.67199273108831,1
107.87997082891732,3,7,A,Tue,51.35530337651589,0
43.71567060456259,3,0,B,Wed,52.46161715843134,1
74.9330435761573,4,9,C,Fri,36.792959965499605,0
27.614008701692608,2,6,A,Mon,33.86974212058563,0
34.44706547367833,3,3,C,Tue,45.44182949823113,0
101.42839875972344,3,5,A,Fri,52.63734016775135,1
68.09859619761421,3,8,C,Sat,45.85327873587743,0
58.21450161602758,2,4,B,Mon,52.03089267241091,0
120.22129853859754,3,7,A,Sun,58.89346316148473,0
45.43299201313385,1,4,A,Wed,35.25558295089993,1
74.85436890185967,5,1,A,Thu,64.22948960839905,0
77.29301499083664,4,3,A,Mon,56.6855188763955,0
91.59368051432914,3,1,A,Sun,63.32410574554734,0
26.024861873886834,4,6,B,Sun,36.998345905033084,1
45.29478721183188,3,6,C,Sun,47.12744919004064,1
54.13512112235351,3,2,A,Sat,45.59065402401551,1
90.92748863072123,4,6,B,Mon,46.47576866698799,1
57.16576612257225,3,0,B,Mon,66.44762012084509,0
77.36683142004182,4,0,C,Thu,62.07832617646821,1
24.853525691284762,2,8,B,Tue,26.635456140707568,1
40.52918988032133,5,5,B,Sat,40.22888357937853,1
83.14028051060654,4,4,A,Sun,57.226383546225975,0
43.02684532039338,2,5,A,Thu,36.69366724766057,1
47.00402222969345,3,5,A,Mon,50.03361159762934,0
90.28177538584131,4,0,A,Sat,80.46881526354127,0
30.657190052977125,4,4,A,Wed,44.0146148914945,1
34.179696644930516,4,8,B,Mon,29.575155074808208,1
23.52278159462457,5,3,A,Wed,49.85852593444146,1
91.88466696229712,2,2,B,Fri,61.37743787848733,1
72.05685814075026,3,0,A,Wed,66.89463703405077,0
71.25034272153646,3,1,C,Mon,64.52030355516212,0
39.99534852998113,3,2,C,Thu,45.863554624485595,1
22.624822955253755,2,3,A,Mon,43.62948111823004,1
19.382706641493797,3,6,A,Mon,32.24749418169652,1
83.41252449509017,2,5,B,Fri,38.65491024342921,1
59.939218255262894,6,7,A,Sun,45.01863780170539,1
65.05625045663193,4,8,A,Tue,44.45942650826811,1
53.00846961949765,2,5,A,Mon,55.44470445608915,0
32.20056255079365,1,6,C,Fri,28.044577029174164,1
40.86219609893355,4,3,C,Thu,51.68939079882549,0
28.40271909052893,4,1,B,Fri,60.16988419710141,1
26.65567195266275,2,8,B,Fri,41.164652997752775,0
69.44836375737874,6,8,C,Wed,52.22618625795017,0
20.297428959256795,3,3,C,Tue,40.49852399123938,0
28.49752066028699,0,2,C,Tue,36.66790120586861,1
41.98029281722234,3,9,A,Sat,21.92826513516703,1
48.98025170497454,1,5,A,Sun,53.857831803542375,0
23.373473456254168,2,2,B,Thu,35.04679506533142,1
20.019765655811504,3,0,B,Sat,59.02219611259993,1
56.84338715034897,2,3,A,Sun,53.841053293439344,0
51.67281470019997,3,0,A,Sun,50.3460661856641,1
82.773619630413,3,1,C,Fri,72.4887161012678,0
49.358763888447406,2,2,C,Thu,59.01922355768743,0
59.41464924410232,5,7,A,Sun,42.55181652713067,0
33.085243982031976,1,9,C,Thu,21.490833503088975,1
33.76121876787184,3,3,B,Tue,58.63008570956103,0
24.623516870556838,3,3,C,Tue,47.87518576013885,0
33.241558970281474,3,9,A,Tue,34.046954175916824,1
40.58061053254764,4,8,A,Mon,28.392207855923765,1
79.14355873436878,4,6,A,Fri,37.718579855436076,1
30.84718481704874,1,1,A,Thu,53.3955155488973,0
110.03847573717023,4,2,B,Fri,64.70448164904495,0
61.74036829225034,2,3,A,Sun,55.97251010795512,0
56.18866239001602,1,3,C,Thu,44.26344818537554,1
47.61951519967695,3,9,A,Thu,24.729270335839203,1
43.56254781464679,4,7,A,Sat,45.105921962121144,1
35.62975168798228,0,9,B,Thu,20.10607198116354,1
22.889410694304342,4,9,B,Thu,29.89970887080885,1
31.369291145820476,3,5,A,Wed,41.917447390305135,1
91.78634343311978,4,2,B,Wed,69.16232483829405,1
60.06882650641763,0,8,B,Sat,29.966671962708084,0
91.42328244372212,2,9,B,Mon,26.497293378282876,1
35.195021764439474,6,7,B,Tue,54.65910793071542,0
27.99870249795065,4,8,A,Sun,32.505345225408746,1
47.40683279734619,4,4,B,Sun,46.112921628476066,1
31.931276154983035,2,2,C,Thu,43.71976739602697,1
51.901396477647694,1,3,A,Fri,49.82704488628813,0
20.47908547143993,2,4,A,Sun,40.40164827419889,1
15.488256131580748,3,8,C,Wed,17.878800948433444,1
55.222579655973675,2,8,A,Tue,41.43117321331069,0
92.92556357878874,4,2,A,Mon,73.7416930254252,0
56.31638171257107,3,6,C,Tue,42.97953687062947,1
59.796842934442765,3,5,A,Thu,50.60241540831275,0
48.32790212081059,1,3,A,Tue,42.65226948424884,1
50.42172177200253,3,4,C,Thu,50.5128107072609,1
22.30448989950055,4,9,C,Sat,28.370498927091674,1
32.51252805447534,3,1,A,Wed,66.27841063105865,0
78.78622612888913,2,6,B,Wed,41.043761716833004,0
26.823724625931114,2,3,C,Thu,44.89832334444064,1
40.15974633352159,4,1,B,Fri,48.975605599299335,1
78.08399514139388,1,5,A,Wed,50.252244189157985,0
49.795535487004976,4,1,A,Fri,69.83913952922026,0
50.939559050696566,1,9,A,Thu,20.176151260486797,1
40.3024337296246,2,1,C,Sat,59.63855266258119,1
63.695829498634396,1,6,C,Thu,50.26746953864273,0
70.5348584400864,1,0,C,Sat,59.0030364001974,1
31.663368724947354,2,6,C,Sun,35.6724894170527,0
23.411540540172354,4,9,B,Wed,24.783676284105454,1
17.177488105446205,3,4,A,Fri,35.6436071299279,1
58.52319262203673,4,0,B,Thu,53.54307589429385,1
55.57429436963227,2,5,B,Sun,45.58368711106889,1
123.89486986294932,3,6,B,Wed,50.75714734418824,1
48.45679693605172,5,0,A,Sun,66.81361979405534,0
44.56283741106712,5,8,C,Sat,42.28738106061144,0
52.68460745142427,3,6,A,Thu,37.46604097343201,1
53.96680638939514,4,0,A,Sun,61.44565522757422,1
42.98822211428556,4,2,B,Sun,47.48427953627272,1
32.17053646813588,3,4,B,Sat,45.52570026642201,1
47.27810034089152,2,3,A,Tue,41.47588651259713,1
46.469950881387696,3,1,C,Sat,60.151357885728814,0
46.12810770767008,3,0,A,Tue,48.69265350925247,1
66.65533747745297,5,3,A,Wed,59.689387393214346,1
46.89066626187124,3,6,A,Thu,44.007236837238175,1
23.677091998666175,2,3,B,Sun,43.31477591395118,1
34.69922644041181,4,8,C,Wed,31.7919166321403,1
42.74303183319617,4,7,C,Mon,35.36788838053654,1
47.90117346235115,1,7,C,Sat,22.76906040921891,1
59.070066339872405,5,4,A,Wed,51.040304971513095,0
48.07337566511475,2,0,A,Wed,57.36715529565163,1
15.678211187904584,1,8,B,Sun,20.231766773893796,1
25.108643658536522,2,1,A,Tue,39.22560484539923,1
60.86334300126932,5,5,C,Sat,48.145966364729226,0
42.20596603374649,4,9,B,Tue,32.61575781281757,1
49.952487530464545,5,4,C,Thu,52.360369886251476,1
39.756967116962166,4,9,A,Wed,21.28179664571126,1
34.63029372845635,1,7,A,Sat,28.686372041458263,1
40.432789978118464,2,2,B,Wed,48.02599658102312,1
50.2221176281878,1,5,A,Thu,34.126121239110475,1
46.73249915489602,4,5,B,Fri,56.54516637087232,0
70.33167912390888,2,9,A,Thu,29.342575736388326,1
21.37760853804234,2,2,A,Tue,33.69123409333162,1
22.928722488651545,3,6,A,Tue,31.612537674825347,1
41.97763052798106,4,3,A,Wed,62.23537311572222,0
59.36808831100032,2,4,B,Tue,42.14634392411041,1
65.06235859041756,3,8,A,Sat,37.778079204201006,0
35.28764798649499,4,5,A,Thu,43.19856965628069,1
10.089755264506554,2,9,A,Wed,20.309959630574475,1
35.83310355436388,3,3,A,Thu,52.15196461834133,0
55.65261372574757,2,7,A,Thu,36.51614459408906,1
46.336716814291165,5,8,A,Wed,31.80889506744615,1
60.332717953133965,7,9,B,Sun,36.066445682356985,1
77.5819069686037,4,4,B,Fri,55.15398236301559,1
43.32512549804405,2,1,B,Sun,44.833083802952416,1
37.730738838321194,0,5,C,Tue,40.620677397523345,1
30.043569067498495,3,7,A,Mon,37.155559731410555,1
22.861232297915603,3,4,B,Sun,40.85166551646543,0
19.768097822246176,2,0,C,Mon,63.332667791630904,0
33.653886540199956,1,7,A,Mon,28.491746207045416,1
72.92865081466624,7,8,B,Tue,59.509667699774695,0
62.89690123676061,4,0,A,Fri,61.246514820619396,1
36.90018686630879,7,7,A,Thu,39.494112996119824,1
110.5044638788692,4,9,B,Wed,49.69357690052711,0
34.76659626938384,2,1,A,Fri,35.70535906441961,1
80.81411437771636,2,3,A,Mon,63.79833770470128,0
89.17966991130983,4,1,A,Sat,67.3004310528809,0
57.32513357763007,2,1,A,Tue,57.264146479237866,1
33.503967892488916,5,9,A,Sun,38.07058412682806,1
39.21132621618175,4,2,B,Tue,54.9544801206213,0
50.77098656012579,0,7,B,Sun,25.9711092073046,1
23.19543818085267,0,3,B,Wed,48.67805549186877,0
28.66692546932985,4,6,A,Sat,33.39565235445198,1
27.507487149512848,2,9,C,Thu,29.087727130641007,1
59.24617635986575,2,2,B,Fri,46.3932521382384,1
77.25291814615811,5,9,A,Sat,45.64163751063855,1
63.984526817555434,3,2,C,Fri,51.268220705357265,1
71.66021589729102,4,1,B,Fri,68.98328362613331,0
32.1528400765792,0,5,B,Thu,44.341855621335455,0
40.03729937124814,2,5,A,Thu,39.56497486991109,1
41.45507246747755,3,0,A,Sun,67.64431463493396,0
57.22399150949084,3,6,C,Thu,32.164870576379855,1
34.09978036159324,2,3,B,Wed,39.783946263595155,1
69.7168755393598,3,2,B,Tue,54.259563393217576,1
88.0849568226156,2,7,B,Mon,36.789398880305214,1
58.519284493853206,2,1,C,Thu,57.55777967015635,1
39.21842116548102,4,8,A,Tue,29.282439997185136,1
30.783910611876195,4,7,B,Sun,29.33941650792378,1
27.539418932320924,1,7,A,Thu,31.21016667833517,1
15.773510924521636,4,2,B,Mon,47.92742964550477,0
42.0483623767271,1,3,B,Sat,36.42608042463718,1
40.93859803048333,5,1,A,Thu,57.72910176204715,1
67.83229812052764,1,1,B,Tue,59.28556677184615,1
35.17003180942836,4,3,A,Sun,54.84240091690063,0
43.14872365629026,3,5,A,Sun,39.55052408171386,0
53.04113134085833,2,4,A,Wed,46.03290096517762,1
58.096750526254496,2,0,A,Sun,52.65635868551376,1
64.41003463376508,1,9,A,Sat,41.48580009644849,0
50.68742563152612,2,0,A,Sun,52.23921718084737,1
23.883880534087467,1,5,B,Sun,37.49650395876317,1
55.84436180385383,3,2,B,Sat,49.07982625284947,1
33.962589471613526,1,2,B,Sat,39.348856306388946,1
78.85331943233165,1,6,A,Mon,38.18284079135878,0
47.12769516034732,2,0,C,Tue,50.12758151263756,1
52.063129223488886,5,0,B,Fri,61.29897660724001,1
128.4511911314601,6,9,A,Sun,51.19246071059093,1
64.90575180893214,2,2,C,Fri,62.03932928927813,0
55.394395240522186,3,7,A,Fri,50.29961606630315,0
43.739120704519635,5,0,B,Wed,66.8911568427472,0
24.900529948213563,5,9,A,Thu,36.31875795772334,0
42.295318242962736,0,3,A,Sun,45.023484913653036,1
30.599124270224376,3,8,C,Thu,29.274901926926077,1
92.83437364091783,3,3,A,Thu,50.95108601414513,1
55.722304865328105,1,9,A,Wed,23.53380387332963,1
77.58372549003452,1,7,C,Fri,25.867247855970618,1
34.694427075605425,0,6,C,Sat,24.255198638591004,1
31.681572868790937,3,2,B,Thu,37.88471944437218,1
62.11872763557727,2,6,A,Sat,40.1787512982397,1
30.000272163573378,1,6,A,Sat,36.0577054942307,1
37.84003350776552,6,9,B,Wed,27.86376234052284,1
94.7977413557257,0,2,A,Wed,48.44137645318337,1
38.55495919087301,1,1,A,Tue,59.426703117619006,0
22.243123582319445,3,8,B,Sun,24.194189159067854,1
18.02768825607615,2,0,A,Thu,48.88927395641288,1
20.858641014602433,2,6,A,Fri,33.88739453004466,1
79.60040457979477,6,3,A,Mon,55.37969555122968,1
35.731511450505835,3,1,A,Wed,46.70300793523202,1
126.61505669855329,1,1,A,Sat,61.791083267228146,1
88.53581071197374,3,7,A,Tue,34.93937602765554,1
104.80208060415065,4,6,A,Mon,53.39379955117623,1
72.46875060958754,0,6,B,Wed,39.49809469053505,1
60.67267189398202,2,4,C,Tue,52.53297828602006,0
31.129139206480453,1,9,A,Sat,28.02421152380584,1
46.593808005027526,3,7,B,Thu,33.01283500701554,1
63.38477410972678,5,1,A,Sun,62.76490434545211,1
70.49511642646972,4,1,A,Sun,69.52819540735491,0
26.09307100344356,2,4,A,Tue,41.22305457788553,0
42.60691226095335,3,0,B,Wed,60.29571518759451,1
44.90324979557982,3,5,B,Sun,48.62152591246936,0
44.08571868276979,5,3,B,Sun,54.690189293664815,1
27.854039541048966,1,5,A,Thu,26.0661407543895,1
99.27127376459218,4,6,A,Sat,50.40302175929629,1
41.943042632359,0,2,B,Fri,48.08564117483819,0
28.857401758832882,2,7,A,Sun,24.514222452515547,1
100.36484368687461,2,6,B,Tue,53.1204592273004,1
88.57334458721786,1,0,B,Mon,68.69115219722784,0
49.776800007409925,4,5,B,Sat,35.57051569360855,1
17.940395277854865,5,6,C,Thu,33.101542954447396,1
37.30574059915114,2,3,C,Sat,55.15640774186803,0
19.998769175267338,4,1,B,Thu,44.73536278568252,1
58.66420841384099,4,9,B,Sat,27.957914915450367,1
36.07899701347613,2,8,A,Fri,26.480576600495766,1
46.074796778697966,2,6,C,Tue,37.56149831783907,1
96.37561542298164,3,0,A,Mon,61.63376145450212,1
34.82881994670845,3,7,A,Sun,41.919370868957195,0
57.54350703469434,3,2,A,Fri,51.68301228749615,1
65.24923792000536,4,3,A,Tue,52.832026920797624,1
78.50599914371185,5,4,B,Mon,41.67748084609333,1
44.53635522306272,4,0,B,Sat,56.986845859865895,1
42.4036388833474,4,5,A,Sun,40.227274495686686,1
41.943147390822176,2,9,A,Mon,27.34037322264419,1
55.06102686648945,2,5,C,Wed,36.74318857432927,1
86.90970647708983,5,1,B,Mon,70.52721378614486,0
41.0513372515015,2,9,C,Tue,27.875785500474045,1
11.44425238774688,1,5,A,Fri,36.51744103826101,1
68.48780666646101,2,7,B,Sun,30.07469596060779,1
48.12884228959852,4,5,A,Fri,53.191504477417155,0
58.723085155666496,2,3,A,Sun,52.844281908815724,1
20.396236319037243,4,3,A,Wed,54.55277211614268,0
36.145423661142694,1,8,A,Tue,30.991769783880173,1
66.0135063945822,3,5,A,Mon,41.485092514191024,1
24.47673935395061,5,7,C,Wed,40.07920731830115,1
57.48529337754634,4,7,A,Sat,34.874747834297395,1
45.90094927213832,1,6,A,Thu,33.45583088124795,1
32.528461479031726,2,2,A,Sat,41.99373855720606,1
31.26037709105601,2,9,A,Tue,20.94109950189642,1
27.98233841068143,7,0,B,Wed,58.98969784616605,0
48.01182528804216,2,4,A,Fri,39.74328921894873,0
50.58295371835166,3,9,B,Wed,35.000507654541934,1
39.17851384197613,3,9,A,Thu,17.840698567338187,1
27.126130269761276,6,1,B,Tue,63.677439021532024,0
56.74698258965462,2,9,B,Wed,21.854218336603118,1
69.04418392175958,2,1,C,Sun,50.56606548927885,1
61.36046130155303,2,6,C,Sat,41.69360518100295,1
106.71791585153102,1,2,B,Mon,66.15375313836694,0
42.826106727276,3,7,A,Sat,32.92951927152464,1
83.11392054065442,5,8,B,Tue,56.34605520437195,0
34.05693222403863,4,7,B,Wed,40.36301416933323,0
31.44365657962785,4,5,C,Sat,53.43861861824784,0
49.367124869597944,3,4,A,Wed,38.52620504194181,1
91.29758313696044,2,2,A,Sat,58.31056339731327,0
40.64240854454475,4,2,B,Tue,57.43764097750945,0
20.388213336015607,3,6,A,Fri,40.09402220271803,0
68.46170799902562,3,4,A,Sat,43.400401028772436,1
45.00530560968169,1,5,A,Mon,42.620533882257554,0
53.42254971858688,4,5,B,Sat,58.508333717995356,0
32.23724064167254,3,8,C,Tue,26.47548999364384,1
49.1566036469339,1,0,A,Sat,50.14947435473137,0
21.981682646079676,1,7,A,Mon,16.679679518883095,1
99.95908190585284,1,9,A,Sun,53.424944457877764,0
74.10272175018287,2,4,A,Mon,62.0734228541332,0
48.14791469585985,3,5,B,Tue,38.44957308804722,1
67.61908472158646,3,5,B,Wed,56.57678594054712,0
34.099226529718536,3,0,A,Sat,62.121938339799186,0
72.63975224104298,1,2,B,Fri,56.88047735338057,1
39.80184197947479,3,5,B,Mon,33.6042569634172,1
38.47869451397308,2,8,A,Sun,22.480893736075785,1
28.925138468143427,1,5,A,Mon,39.381871572743485,1
56.428604511109825,1,5,C,Sat,30.81950596846943,1
47.191824437825844,1,0,A,Wed,51.78737886674881,1
84.30488843436117,4,8,B,Sat,40.63746360816331,1
27.273026213011477,3,3,A,Sun,46.37591309011442,1
56.54411831615288,2,1,B,Sun,61.008214782095635,0
77.30377351125749,2,0,B,Tue,66.80055626984031,0
127.93766601878932,3,2,B,Fri,63.684834563502605,1
50.99305763311868,2,2,C,Sat,43.224581058574806,1
39.44560539456387,4,4,C,Mon,43.05863226382726,1
50.401256339518675,2,0,B,Mon,59.90574833322968,1
81.30908026931024,3,6,A,Tue,42.83215033019467,1
81.29398989121258,5,0,A,Wed,81.2900988741137,0
44.162280044097805,5,3,B,Sat,61.48747723415384,0
80.66633251457823,2,5,B,Thu,47.51616348565197,1
46.1744011704807,1,0,A,Wed,58.42576409321625,0
67.28345135663956,1,6,A,Mon,34.314644951517046,1
59.50187308359968,4,9,B,Sun,41.308316496344766,1
38.704996591725866,1,6,A,Sat,35.708919906690895,1
29.441907783460234,4,2,A,Sun,55.191479575393146,0
78.20769900140783,1,3,B,Mon,57.1371148946353,1
87.84918292567116,5,5,B,Fri,63.71502650492508,0
55.94284256720701,1,6,A,Wed,28.086082084350274,1
46.14593082583731,1,3,A,Thu,40.096573924717,1
25.549271190797313,2,9,A,Fri,25.74539110573719,1
77.31264539766528,4,8,A,Thu,55.00036634856798,0
53.05778863074536,0,8,B,Fri,38.41806284008836,1
41.294143824966866,4,8,B,Wed,32.38666785896634,1
68.13277438831273,0,9,A,Mon,29.707773926155255,1
23.21098397961501,1,5,A,Thu,28.584293944190023,1
28.220964134329833,3,1,A,Wed,44.207199282411906,1
33.503455191841574,1,1,C,Thu,37.27157285730528,1
58.671952231123335,4,3,A,Wed,52.68438238359394,1
50.65456819676125,3,8,C,Fri,38.45345504548799,1
61.764963184657915,2,2,C,Wed,62.23239810733781,0
74.97798988842162,4,5,B,Fri,56.43127840543337,0
62.75593226251508,7,1,B,Mon,77.66924014243683,0
100.91638891443255,4,0,A,Fri,82.93710151591543,1
74.90040050005355,4,4,B,Tue,54.82161865341087,0
44.114142625740776,3,7,A,Mon,29.704914460992015,0
36.03120808321206,3,9,C,Sun,27.918238366621658,1
44.73811793939266,2,9,A,Sun,31.36017555168975,1
63.7315383134891,2,1,B,Sun,46.00962923036992,1
37.87708733062914,3,9,A,Sat,30.739161909050928,1
64.51540734463124,3,8,C,Sat,33.21754660623374,1
61.26233260674997,2,7,A,Wed,36.93668163593267,1
29.235360508381284,3,2,B,Wed,49.25197314633155,0
74.27733627003894,3,0,A,Tue,55.952735618426274,1
55.0591407856843,3,3,A,Wed,42.48867319504442,1
98.7039139297222,4,7,B,Mon,58.07832739835314,0
46.248411047289196,3,2,C,Mon,54.128072326466345,0
40.418850215718116,8,9,A,Sun,38.43251473060323,1
27.404778825413242,3,1,C,Fri,48.62849872142296,1
27.191423860934915,2,6,B,Thu,33.537576749877985,0
70.35307688993737,4,3,C,Wed,61.45103163206179,0
94.23233256006647,0,5,A,Tue,45.031491341406614,1
44.446475760117295,4,4,A,Sun,50.20245352041844,1
43.11387827516539,2,1,C,Sat,65.09445875950551,0
48.196382971805,1,9,A,Mon,19.54188743607263,1
76.53489214843819,2,1,B,Mon,58.081112577290824,1
29.363430717787207,1,8,A,Mon,12.786141616201462,1
52.007746571439796,1,9,A,Thu,29.657716166892214,1
71.06238294250093,4,1,B,Thu,72.69898303326313,0
